run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,192.788
stubbed,stub_model,aegis_governed_mesh_agent,41.714
stubbed,stub_model,aegis_governed_mesh_agent,33.342
stubbed,stub_model,aegis_governed_mesh_agent,31.819
stubbed,stub_model,aegis_governed_mesh_agent,32.497
stubbed,stub_model,aegis_governed_mesh_agent,25.936
stubbed,stub_model,aegis_governed_mesh_agent,28.655
stubbed,stub_model,aegis_governed_mesh_agent,26.906
stubbed,stub_model,aegis_governed_mesh_agent,33.075
stubbed,stub_model,aegis_governed_mesh_agent,27.476
stubbed,stub_model,aegis_governed_mesh_agent,23.375
stubbed,stub_model,aegis_governed_mesh_agent,25.338
stubbed,stub_model,aegis_governed_mesh_agent,23.752
stubbed,stub_model,aegis_governed_mesh_agent,22.782
stubbed,stub_model,aegis_governed_mesh_agent,26.419
stubbed,stub_model,aegis_governed_mesh_agent,26.411
stubbed,stub_model,aegis_governed_mesh_agent,24.687
stubbed,stub_model,aegis_governed_mesh_agent,24.962
stubbed,stub_model,aegis_governed_mesh_agent,23.114
stubbed,stub_model,aegis_governed_mesh_agent,26.991
stubbed,stub_model,aegis_governed_mesh_agent,26.632
stubbed,stub_model,aegis_governed_mesh_agent,23.588
stubbed,stub_model,aegis_governed_mesh_agent,26.619
stubbed,stub_model,aegis_governed_mesh_agent,25.412
stubbed,stub_model,aegis_governed_mesh_agent,23.663
stubbed,stub_model,aegis_governed_mesh_agent,23.337
stubbed,stub_model,aegis_governed_mesh_agent,24.512
stubbed,stub_model,aegis_governed_mesh_agent,23.923
stubbed,stub_model,aegis_governed_mesh_agent,24.558
stubbed,stub_model,aegis_governed_mesh_agent,24.792
stubbed,stub_model,aegis_governed_mesh_agent,25.719
stubbed,stub_model,aegis_governed_mesh_agent,26.361
stubbed,stub_model,aegis_governed_mesh_agent,22.477
stubbed,stub_model,aegis_governed_mesh_agent,26.688
stubbed,stub_model,aegis_governed_mesh_agent,28.154
stubbed,stub_model,aegis_governed_mesh_agent,28.209
stubbed,stub_model,aegis_governed_mesh_agent,24.815
stubbed,stub_model,aegis_governed_mesh_agent,27.76
stubbed,stub_model,aegis_governed_mesh_agent,28.842
stubbed,stub_model,aegis_governed_mesh_agent,35.088
stubbed,stub_model,aegis_governed_mesh_agent,25.783
stubbed,stub_model,aegis_governed_mesh_agent,29.487
