run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,230.713
stubbed,stub_model,aegis_governed_mesh_agent,65.161
stubbed,stub_model,aegis_governed_mesh_agent,64.38
stubbed,stub_model,aegis_governed_mesh_agent,1061.481
stubbed,stub_model,aegis_governed_mesh_agent,69.209
stubbed,stub_model,aegis_governed_mesh_agent,72.802
stubbed,stub_model,aegis_governed_mesh_agent,62.262
stubbed,stub_model,aegis_governed_mesh_agent,67.465
stubbed,stub_model,aegis_governed_mesh_agent,69.697
stubbed,stub_model,aegis_governed_mesh_agent,68.302
stubbed,stub_model,aegis_governed_mesh_agent,64.112
stubbed,stub_model,aegis_governed_mesh_agent,1038.064
stubbed,stub_model,aegis_governed_mesh_agent,60.844
stubbed,stub_model,aegis_governed_mesh_agent,60.735
stubbed,stub_model,aegis_governed_mesh_agent,60.163
stubbed,stub_model,aegis_governed_mesh_agent,62.207
stubbed,stub_model,aegis_governed_mesh_agent,60.786
stubbed,stub_model,aegis_governed_mesh_agent,58.732
stubbed,stub_model,aegis_governed_mesh_agent,57.746
stubbed,stub_model,aegis_governed_mesh_agent,66.476
stubbed,stub_model,aegis_governed_mesh_agent,60.889
stubbed,stub_model,aegis_governed_mesh_agent,64.449
stubbed,stub_model,aegis_governed_mesh_agent,61.698
stubbed,stub_model,aegis_governed_mesh_agent,59.947
stubbed,stub_model,aegis_governed_mesh_agent,100.284
stubbed,stub_model,aegis_governed_mesh_agent,63.285
stubbed,stub_model,aegis_governed_mesh_agent,60.421
stubbed,stub_model,aegis_governed_mesh_agent,64.418
stubbed,stub_model,aegis_governed_mesh_agent,62.286
stubbed,stub_model,aegis_governed_mesh_agent,59.816
stubbed,stub_model,aegis_governed_mesh_agent,60.182
stubbed,stub_model,aegis_governed_mesh_agent,58.614
stubbed,stub_model,aegis_governed_mesh_agent,60.23
stubbed,stub_model,aegis_governed_mesh_agent,59.695
stubbed,stub_model,aegis_governed_mesh_agent,59.639
stubbed,stub_model,aegis_governed_mesh_agent,58.217
stubbed,stub_model,aegis_governed_mesh_agent,58.456
stubbed,stub_model,aegis_governed_mesh_agent,58.812
stubbed,stub_model,aegis_governed_mesh_agent,59.01
stubbed,stub_model,aegis_governed_mesh_agent,67.98
stubbed,stub_model,aegis_governed_mesh_agent,58.103
stubbed,stub_model,aegis_governed_mesh_agent,60.423
