run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,8281.458
stubbed,stub_model,aegis_governed_mesh_agent,12658.838
stubbed,stub_model,aegis_governed_mesh_agent,12496.347
stubbed,stub_model,aegis_governed_mesh_agent,6304.779
stubbed,stub_model,aegis_governed_mesh_agent,92.326
stubbed,stub_model,aegis_governed_mesh_agent,12512.114
stubbed,stub_model,aegis_governed_mesh_agent,12581.043
stubbed,stub_model,aegis_governed_mesh_agent,58.911
stubbed,stub_model,aegis_governed_mesh_agent,57.787
stubbed,stub_model,aegis_governed_mesh_agent,12433.316
stubbed,stub_model,aegis_governed_mesh_agent,58.374
stubbed,stub_model,aegis_governed_mesh_agent,6381.352
stubbed,stub_model,aegis_governed_mesh_agent,13011.114
stubbed,stub_model,aegis_governed_mesh_agent,13056.502
stubbed,stub_model,aegis_governed_mesh_agent,13091.283
stubbed,stub_model,aegis_governed_mesh_agent,57.293
stubbed,stub_model,aegis_governed_mesh_agent,13569.259
stubbed,stub_model,aegis_governed_mesh_agent,13537.912
stubbed,stub_model,aegis_governed_mesh_agent,14211.048
stubbed,stub_model,aegis_governed_mesh_agent,13584.734
stubbed,stub_model,aegis_governed_mesh_agent,57.701
stubbed,stub_model,aegis_governed_mesh_agent,57.506
stubbed,stub_model,aegis_governed_mesh_agent,56.687
stubbed,stub_model,aegis_governed_mesh_agent,57.168
stubbed,stub_model,aegis_governed_mesh_agent,55.972
stubbed,stub_model,aegis_governed_mesh_agent,56.972
stubbed,stub_model,aegis_governed_mesh_agent,56.192
stubbed,stub_model,aegis_governed_mesh_agent,57.598
stubbed,stub_model,aegis_governed_mesh_agent,58.625
stubbed,stub_model,aegis_governed_mesh_agent,56.767
stubbed,stub_model,aegis_governed_mesh_agent,13376.68
stubbed,stub_model,aegis_governed_mesh_agent,13641.085
stubbed,stub_model,aegis_governed_mesh_agent,56.588
stubbed,stub_model,aegis_governed_mesh_agent,96.207
stubbed,stub_model,aegis_governed_mesh_agent,12819.408
stubbed,stub_model,aegis_governed_mesh_agent,13631.754
stubbed,stub_model,aegis_governed_mesh_agent,13729.644
stubbed,stub_model,aegis_governed_mesh_agent,13301.343
stubbed,stub_model,aegis_governed_mesh_agent,13402.964
stubbed,stub_model,aegis_governed_mesh_agent,59.098
stubbed,stub_model,aegis_governed_mesh_agent,13593.329
stubbed,stub_model,aegis_governed_mesh_agent,14065.56
