run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,63.736
stubbed,stub_model,aegis_governed_mesh_agent,62.906
stubbed,stub_model,aegis_governed_mesh_agent,62.016
stubbed,stub_model,aegis_governed_mesh_agent,62.619
stubbed,stub_model,aegis_governed_mesh_agent,63.355
stubbed,stub_model,aegis_governed_mesh_agent,63.973
stubbed,stub_model,aegis_governed_mesh_agent,66.994
stubbed,stub_model,aegis_governed_mesh_agent,69.396
stubbed,stub_model,aegis_governed_mesh_agent,59.158
stubbed,stub_model,aegis_governed_mesh_agent,62.964
stubbed,stub_model,aegis_governed_mesh_agent,61.928
stubbed,stub_model,aegis_governed_mesh_agent,64.204
stubbed,stub_model,aegis_governed_mesh_agent,59.687
stubbed,stub_model,aegis_governed_mesh_agent,61.673
stubbed,stub_model,aegis_governed_mesh_agent,59.963
stubbed,stub_model,aegis_governed_mesh_agent,59.289
stubbed,stub_model,aegis_governed_mesh_agent,60.846
stubbed,stub_model,aegis_governed_mesh_agent,61.163
stubbed,stub_model,aegis_governed_mesh_agent,75.223
stubbed,stub_model,aegis_governed_mesh_agent,69.831
stubbed,stub_model,aegis_governed_mesh_agent,62.725
stubbed,stub_model,aegis_governed_mesh_agent,63.112
stubbed,stub_model,aegis_governed_mesh_agent,61.835
stubbed,stub_model,aegis_governed_mesh_agent,61.124
stubbed,stub_model,aegis_governed_mesh_agent,62.831
stubbed,stub_model,aegis_governed_mesh_agent,63.883
stubbed,stub_model,aegis_governed_mesh_agent,62.611
stubbed,stub_model,aegis_governed_mesh_agent,63.285
stubbed,stub_model,aegis_governed_mesh_agent,58.318
stubbed,stub_model,aegis_governed_mesh_agent,64.158
stubbed,stub_model,aegis_governed_mesh_agent,101.887
stubbed,stub_model,aegis_governed_mesh_agent,60.572
stubbed,stub_model,aegis_governed_mesh_agent,101.682
stubbed,stub_model,aegis_governed_mesh_agent,59.906
stubbed,stub_model,aegis_governed_mesh_agent,61.221
stubbed,stub_model,aegis_governed_mesh_agent,61.7
stubbed,stub_model,aegis_governed_mesh_agent,61.489
stubbed,stub_model,aegis_governed_mesh_agent,68.753
stubbed,stub_model,aegis_governed_mesh_agent,63.348
stubbed,stub_model,aegis_governed_mesh_agent,58.97
