run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,66.414
stubbed,stub_model,aegis_governed_mesh_agent,22.102
stubbed,stub_model,aegis_governed_mesh_agent,24.795
stubbed,stub_model,aegis_governed_mesh_agent,24.657
stubbed,stub_model,aegis_governed_mesh_agent,23.29
stubbed,stub_model,aegis_governed_mesh_agent,29.202
stubbed,stub_model,aegis_governed_mesh_agent,29.208
stubbed,stub_model,aegis_governed_mesh_agent,22.955
stubbed,stub_model,aegis_governed_mesh_agent,27.043
stubbed,stub_model,aegis_governed_mesh_agent,29.815
stubbed,stub_model,aegis_governed_mesh_agent,26.054
stubbed,stub_model,aegis_governed_mesh_agent,29.568
stubbed,stub_model,aegis_governed_mesh_agent,24.127
stubbed,stub_model,aegis_governed_mesh_agent,24.476
stubbed,stub_model,aegis_governed_mesh_agent,27.622
stubbed,stub_model,aegis_governed_mesh_agent,28.695
stubbed,stub_model,aegis_governed_mesh_agent,28.652
stubbed,stub_model,aegis_governed_mesh_agent,28.646
stubbed,stub_model,aegis_governed_mesh_agent,25.075
stubbed,stub_model,aegis_governed_mesh_agent,22.698
stubbed,stub_model,aegis_governed_mesh_agent,22.893
stubbed,stub_model,aegis_governed_mesh_agent,28.336
stubbed,stub_model,aegis_governed_mesh_agent,24.81
stubbed,stub_model,aegis_governed_mesh_agent,26.07
stubbed,stub_model,aegis_governed_mesh_agent,23.848
stubbed,stub_model,aegis_governed_mesh_agent,21.555
stubbed,stub_model,aegis_governed_mesh_agent,22.733
stubbed,stub_model,aegis_governed_mesh_agent,23.272
stubbed,stub_model,aegis_governed_mesh_agent,24.138
stubbed,stub_model,aegis_governed_mesh_agent,28.345
stubbed,stub_model,aegis_governed_mesh_agent,22.944
stubbed,stub_model,aegis_governed_mesh_agent,21.416
stubbed,stub_model,aegis_governed_mesh_agent,21.797
stubbed,stub_model,aegis_governed_mesh_agent,21.462
stubbed,stub_model,aegis_governed_mesh_agent,21.929
stubbed,stub_model,aegis_governed_mesh_agent,22.255
stubbed,stub_model,aegis_governed_mesh_agent,23.222
stubbed,stub_model,aegis_governed_mesh_agent,22.07
stubbed,stub_model,aegis_governed_mesh_agent,23.711
stubbed,stub_model,aegis_governed_mesh_agent,24.882
stubbed,stub_model,aegis_governed_mesh_agent,23.026
stubbed,stub_model,aegis_governed_mesh_agent,22.416
gemma,open_model_a,aegis_governed_mesh_agent,273.506
gemma,open_model_a,aegis_governed_mesh_agent,69.047
gemma,open_model_a,aegis_governed_mesh_agent,69.333
gemma,open_model_a,aegis_governed_mesh_agent,64.326
gemma,open_model_a,aegis_governed_mesh_agent,75.38
gemma,open_model_a,aegis_governed_mesh_agent,77.381
gemma,open_model_a,aegis_governed_mesh_agent,57.634
gemma,open_model_a,aegis_governed_mesh_agent,71.124
gemma,open_model_a,aegis_governed_mesh_agent,58.693
gemma,open_model_a,aegis_governed_mesh_agent,58.894
gemma,open_model_a,aegis_governed_mesh_agent,57.976
gemma,open_model_a,aegis_governed_mesh_agent,61.38
gemma,open_model_a,aegis_governed_mesh_agent,68.526
gemma,open_model_a,aegis_governed_mesh_agent,64.306
gemma,open_model_a,aegis_governed_mesh_agent,59.949
gemma,open_model_a,aegis_governed_mesh_agent,63.252
gemma,open_model_a,aegis_governed_mesh_agent,66.037
gemma,open_model_a,aegis_governed_mesh_agent,66.814
gemma,open_model_a,aegis_governed_mesh_agent,68.55
gemma,open_model_a,aegis_governed_mesh_agent,62.112
gemma,open_model_a,aegis_governed_mesh_agent,60.923
gemma,open_model_a,aegis_governed_mesh_agent,58.753
gemma,open_model_a,aegis_governed_mesh_agent,66.083
gemma,open_model_a,aegis_governed_mesh_agent,65.451
gemma,open_model_a,aegis_governed_mesh_agent,58.994
gemma,open_model_a,aegis_governed_mesh_agent,60.576
gemma,open_model_a,aegis_governed_mesh_agent,134.796
gemma,open_model_a,aegis_governed_mesh_agent,60.211
gemma,open_model_a,aegis_governed_mesh_agent,61.084
gemma,open_model_a,aegis_governed_mesh_agent,61.231
gemma,open_model_a,aegis_governed_mesh_agent,66.567
gemma,open_model_a,aegis_governed_mesh_agent,67.135
gemma,open_model_a,aegis_governed_mesh_agent,62.934
gemma,open_model_a,aegis_governed_mesh_agent,76.287
gemma,open_model_a,aegis_governed_mesh_agent,64.868
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,63.677
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.566
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.892
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,22.427
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.419
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,27.285
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.653
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.812
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.047
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,25.887
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.95
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.728
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,28.173
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.782
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,20.951
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.697
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,22.58
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,29.179
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,25.17
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.918
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.64
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,22.897
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,22.114
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,24.379
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.023
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.255
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,25.814
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.929
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,29.035
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.266
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.661
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.87
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.989
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.711
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,25.411
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,58.51
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.264
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.257
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.621
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,24.185
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,22.429
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.385
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.748
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.469
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,22.025
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,27.656
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,26.545
