run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,289.686
stubbed,stub_model,aegis_governed_mesh_agent,78.922
stubbed,stub_model,aegis_governed_mesh_agent,67.448
stubbed,stub_model,aegis_governed_mesh_agent,33.555
stubbed,stub_model,aegis_governed_mesh_agent,61.2
stubbed,stub_model,aegis_governed_mesh_agent,64.284
stubbed,stub_model,aegis_governed_mesh_agent,63.172
stubbed,stub_model,aegis_governed_mesh_agent,62.035
stubbed,stub_model,aegis_governed_mesh_agent,61.096
stubbed,stub_model,aegis_governed_mesh_agent,58.945
stubbed,stub_model,aegis_governed_mesh_agent,59.993
stubbed,stub_model,aegis_governed_mesh_agent,25.616
stubbed,stub_model,aegis_governed_mesh_agent,61.405
stubbed,stub_model,aegis_governed_mesh_agent,58.145
stubbed,stub_model,aegis_governed_mesh_agent,62.941
stubbed,stub_model,aegis_governed_mesh_agent,57.565
stubbed,stub_model,aegis_governed_mesh_agent,57.902
stubbed,stub_model,aegis_governed_mesh_agent,62.74
stubbed,stub_model,aegis_governed_mesh_agent,58.243
stubbed,stub_model,aegis_governed_mesh_agent,60.258
stubbed,stub_model,aegis_governed_mesh_agent,60.174
stubbed,stub_model,aegis_governed_mesh_agent,70.045
stubbed,stub_model,aegis_governed_mesh_agent,63.8
stubbed,stub_model,aegis_governed_mesh_agent,58.985
stubbed,stub_model,aegis_governed_mesh_agent,58.362
stubbed,stub_model,aegis_governed_mesh_agent,61.705
stubbed,stub_model,aegis_governed_mesh_agent,61.476
stubbed,stub_model,aegis_governed_mesh_agent,58.734
stubbed,stub_model,aegis_governed_mesh_agent,59.998
stubbed,stub_model,aegis_governed_mesh_agent,60.032
stubbed,stub_model,aegis_governed_mesh_agent,61.96
stubbed,stub_model,aegis_governed_mesh_agent,64.122
stubbed,stub_model,aegis_governed_mesh_agent,67.729
stubbed,stub_model,aegis_governed_mesh_agent,105.948
stubbed,stub_model,aegis_governed_mesh_agent,64.932
stubbed,stub_model,aegis_governed_mesh_agent,57.739
stubbed,stub_model,aegis_governed_mesh_agent,57.561
stubbed,stub_model,aegis_governed_mesh_agent,59.181
stubbed,stub_model,aegis_governed_mesh_agent,56.595
stubbed,stub_model,aegis_governed_mesh_agent,58.16
stubbed,stub_model,aegis_governed_mesh_agent,64.962
stubbed,stub_model,aegis_governed_mesh_agent,59.881
