run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,667.784
stubbed,stub_model,aegis_governed_mesh_agent,561.441
stubbed,stub_model,aegis_governed_mesh_agent,8574.037
stubbed,stub_model,aegis_governed_mesh_agent,7489.627
stubbed,stub_model,aegis_governed_mesh_agent,122.344
stubbed,stub_model,aegis_governed_mesh_agent,6780.654
stubbed,stub_model,aegis_governed_mesh_agent,1688.792
stubbed,stub_model,aegis_governed_mesh_agent,57.745
stubbed,stub_model,aegis_governed_mesh_agent,60.645
stubbed,stub_model,aegis_governed_mesh_agent,18909.162
stubbed,stub_model,aegis_governed_mesh_agent,56.644
stubbed,stub_model,aegis_governed_mesh_agent,11841.892
stubbed,stub_model,aegis_governed_mesh_agent,14912.662
stubbed,stub_model,aegis_governed_mesh_agent,8046.413
stubbed,stub_model,aegis_governed_mesh_agent,39305.042
stubbed,stub_model,aegis_governed_mesh_agent,59.326
stubbed,stub_model,aegis_governed_mesh_agent,13355.489
stubbed,stub_model,aegis_governed_mesh_agent,14549.665
stubbed,stub_model,aegis_governed_mesh_agent,13408.606
stubbed,stub_model,aegis_governed_mesh_agent,13654.682
stubbed,stub_model,aegis_governed_mesh_agent,58.753
stubbed,stub_model,aegis_governed_mesh_agent,60.884
stubbed,stub_model,aegis_governed_mesh_agent,57.049
stubbed,stub_model,aegis_governed_mesh_agent,56.881
stubbed,stub_model,aegis_governed_mesh_agent,55.853
stubbed,stub_model,aegis_governed_mesh_agent,55.989
stubbed,stub_model,aegis_governed_mesh_agent,56.71
stubbed,stub_model,aegis_governed_mesh_agent,56.121
stubbed,stub_model,aegis_governed_mesh_agent,57.45
stubbed,stub_model,aegis_governed_mesh_agent,56.901
stubbed,stub_model,aegis_governed_mesh_agent,12645.741
stubbed,stub_model,aegis_governed_mesh_agent,13553.719
stubbed,stub_model,aegis_governed_mesh_agent,58.93
stubbed,stub_model,aegis_governed_mesh_agent,57.556
stubbed,stub_model,aegis_governed_mesh_agent,13864.485
stubbed,stub_model,aegis_governed_mesh_agent,13485.186
stubbed,stub_model,aegis_governed_mesh_agent,14273.115
stubbed,stub_model,aegis_governed_mesh_agent,14203.227
stubbed,stub_model,aegis_governed_mesh_agent,8054.605
stubbed,stub_model,aegis_governed_mesh_agent,59.567
stubbed,stub_model,aegis_governed_mesh_agent,13873.288
stubbed,stub_model,aegis_governed_mesh_agent,18577.333
