run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,175.018
stubbed,stub_model,aegis_governed_mesh_agent,61.91
stubbed,stub_model,aegis_governed_mesh_agent,59.207
stubbed,stub_model,aegis_governed_mesh_agent,27.433
stubbed,stub_model,aegis_governed_mesh_agent,60.857
stubbed,stub_model,aegis_governed_mesh_agent,59.136
stubbed,stub_model,aegis_governed_mesh_agent,58.861
stubbed,stub_model,aegis_governed_mesh_agent,60.231
stubbed,stub_model,aegis_governed_mesh_agent,60.084
stubbed,stub_model,aegis_governed_mesh_agent,58.456
stubbed,stub_model,aegis_governed_mesh_agent,58.592
stubbed,stub_model,aegis_governed_mesh_agent,27.313
stubbed,stub_model,aegis_governed_mesh_agent,57.461
stubbed,stub_model,aegis_governed_mesh_agent,56.638
stubbed,stub_model,aegis_governed_mesh_agent,60.51
stubbed,stub_model,aegis_governed_mesh_agent,58.231
stubbed,stub_model,aegis_governed_mesh_agent,59.852
stubbed,stub_model,aegis_governed_mesh_agent,58.526
stubbed,stub_model,aegis_governed_mesh_agent,59.569
stubbed,stub_model,aegis_governed_mesh_agent,58.127
stubbed,stub_model,aegis_governed_mesh_agent,60.728
stubbed,stub_model,aegis_governed_mesh_agent,58.765
stubbed,stub_model,aegis_governed_mesh_agent,57.592
stubbed,stub_model,aegis_governed_mesh_agent,58.315
stubbed,stub_model,aegis_governed_mesh_agent,64.379
stubbed,stub_model,aegis_governed_mesh_agent,59.075
stubbed,stub_model,aegis_governed_mesh_agent,62.69
stubbed,stub_model,aegis_governed_mesh_agent,58.745
stubbed,stub_model,aegis_governed_mesh_agent,58.147
stubbed,stub_model,aegis_governed_mesh_agent,59.365
stubbed,stub_model,aegis_governed_mesh_agent,57.189
stubbed,stub_model,aegis_governed_mesh_agent,58.658
stubbed,stub_model,aegis_governed_mesh_agent,56.874
stubbed,stub_model,aegis_governed_mesh_agent,58.008
stubbed,stub_model,aegis_governed_mesh_agent,57.659
stubbed,stub_model,aegis_governed_mesh_agent,56.623
stubbed,stub_model,aegis_governed_mesh_agent,58.653
stubbed,stub_model,aegis_governed_mesh_agent,56.377
stubbed,stub_model,aegis_governed_mesh_agent,57.322
stubbed,stub_model,aegis_governed_mesh_agent,57.229
stubbed,stub_model,aegis_governed_mesh_agent,56.34
stubbed,stub_model,aegis_governed_mesh_agent,60.287
