run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,107.059
stubbed,stub_model,aegis_governed_mesh_agent,69.239
stubbed,stub_model,aegis_governed_mesh_agent,64.667
stubbed,stub_model,aegis_governed_mesh_agent,64.264
stubbed,stub_model,aegis_governed_mesh_agent,64.568
stubbed,stub_model,aegis_governed_mesh_agent,64.578
stubbed,stub_model,aegis_governed_mesh_agent,68.659
stubbed,stub_model,aegis_governed_mesh_agent,67.933
stubbed,stub_model,aegis_governed_mesh_agent,117.894
stubbed,stub_model,aegis_governed_mesh_agent,65.006
stubbed,stub_model,aegis_governed_mesh_agent,64.231
stubbed,stub_model,aegis_governed_mesh_agent,61.527
stubbed,stub_model,aegis_governed_mesh_agent,74.289
stubbed,stub_model,aegis_governed_mesh_agent,67.804
stubbed,stub_model,aegis_governed_mesh_agent,62.974
stubbed,stub_model,aegis_governed_mesh_agent,67.227
stubbed,stub_model,aegis_governed_mesh_agent,66.151
stubbed,stub_model,aegis_governed_mesh_agent,74.021
stubbed,stub_model,aegis_governed_mesh_agent,65.522
stubbed,stub_model,aegis_governed_mesh_agent,64.593
stubbed,stub_model,aegis_governed_mesh_agent,64.642
stubbed,stub_model,aegis_governed_mesh_agent,70.234
stubbed,stub_model,aegis_governed_mesh_agent,64.771
stubbed,stub_model,aegis_governed_mesh_agent,64.921
stubbed,stub_model,aegis_governed_mesh_agent,66.81
stubbed,stub_model,aegis_governed_mesh_agent,64.058
stubbed,stub_model,aegis_governed_mesh_agent,70.528
stubbed,stub_model,aegis_governed_mesh_agent,61.608
stubbed,stub_model,aegis_governed_mesh_agent,104.762
stubbed,stub_model,aegis_governed_mesh_agent,61.971
stubbed,stub_model,aegis_governed_mesh_agent,62.712
stubbed,stub_model,aegis_governed_mesh_agent,63.196
stubbed,stub_model,aegis_governed_mesh_agent,66.863
stubbed,stub_model,aegis_governed_mesh_agent,62.937
stubbed,stub_model,aegis_governed_mesh_agent,67.615
stubbed,stub_model,aegis_governed_mesh_agent,69.037
stubbed,stub_model,aegis_governed_mesh_agent,63.323
stubbed,stub_model,aegis_governed_mesh_agent,65.619
stubbed,stub_model,aegis_governed_mesh_agent,69.804
stubbed,stub_model,aegis_governed_mesh_agent,68.079
