run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,66.414
stubbed,stub_model,aegis_governed_mesh_agent,22.102
stubbed,stub_model,aegis_governed_mesh_agent,24.795
stubbed,stub_model,aegis_governed_mesh_agent,24.657
stubbed,stub_model,aegis_governed_mesh_agent,23.29
stubbed,stub_model,aegis_governed_mesh_agent,29.202
stubbed,stub_model,aegis_governed_mesh_agent,29.208
stubbed,stub_model,aegis_governed_mesh_agent,22.955
stubbed,stub_model,aegis_governed_mesh_agent,27.043
stubbed,stub_model,aegis_governed_mesh_agent,29.815
stubbed,stub_model,aegis_governed_mesh_agent,26.054
stubbed,stub_model,aegis_governed_mesh_agent,29.568
stubbed,stub_model,aegis_governed_mesh_agent,24.127
stubbed,stub_model,aegis_governed_mesh_agent,24.476
stubbed,stub_model,aegis_governed_mesh_agent,27.622
stubbed,stub_model,aegis_governed_mesh_agent,28.695
stubbed,stub_model,aegis_governed_mesh_agent,28.652
stubbed,stub_model,aegis_governed_mesh_agent,28.646
stubbed,stub_model,aegis_governed_mesh_agent,25.075
stubbed,stub_model,aegis_governed_mesh_agent,22.698
stubbed,stub_model,aegis_governed_mesh_agent,22.893
stubbed,stub_model,aegis_governed_mesh_agent,28.336
stubbed,stub_model,aegis_governed_mesh_agent,24.81
stubbed,stub_model,aegis_governed_mesh_agent,26.07
stubbed,stub_model,aegis_governed_mesh_agent,23.848
stubbed,stub_model,aegis_governed_mesh_agent,21.555
stubbed,stub_model,aegis_governed_mesh_agent,22.733
stubbed,stub_model,aegis_governed_mesh_agent,23.272
stubbed,stub_model,aegis_governed_mesh_agent,24.138
stubbed,stub_model,aegis_governed_mesh_agent,28.345
stubbed,stub_model,aegis_governed_mesh_agent,22.944
stubbed,stub_model,aegis_governed_mesh_agent,21.416
stubbed,stub_model,aegis_governed_mesh_agent,21.797
stubbed,stub_model,aegis_governed_mesh_agent,21.462
stubbed,stub_model,aegis_governed_mesh_agent,21.929
stubbed,stub_model,aegis_governed_mesh_agent,22.255
stubbed,stub_model,aegis_governed_mesh_agent,23.222
stubbed,stub_model,aegis_governed_mesh_agent,22.07
stubbed,stub_model,aegis_governed_mesh_agent,23.711
stubbed,stub_model,aegis_governed_mesh_agent,24.882
stubbed,stub_model,aegis_governed_mesh_agent,23.026
stubbed,stub_model,aegis_governed_mesh_agent,22.416
