run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,124.932
stubbed,stub_model,aegis_governed_mesh_agent,24.483
stubbed,stub_model,aegis_governed_mesh_agent,24.611
stubbed,stub_model,aegis_governed_mesh_agent,25.181
stubbed,stub_model,aegis_governed_mesh_agent,24.589
stubbed,stub_model,aegis_governed_mesh_agent,24.589
stubbed,stub_model,aegis_governed_mesh_agent,26.727
stubbed,stub_model,aegis_governed_mesh_agent,23.458
stubbed,stub_model,aegis_governed_mesh_agent,24.921
stubbed,stub_model,aegis_governed_mesh_agent,23.544
stubbed,stub_model,aegis_governed_mesh_agent,25.173
stubbed,stub_model,aegis_governed_mesh_agent,25.962
stubbed,stub_model,aegis_governed_mesh_agent,23.099
stubbed,stub_model,aegis_governed_mesh_agent,24.158
stubbed,stub_model,aegis_governed_mesh_agent,22.694
stubbed,stub_model,aegis_governed_mesh_agent,24.843
stubbed,stub_model,aegis_governed_mesh_agent,22.884
stubbed,stub_model,aegis_governed_mesh_agent,22.934
stubbed,stub_model,aegis_governed_mesh_agent,21.795
stubbed,stub_model,aegis_governed_mesh_agent,24.399
stubbed,stub_model,aegis_governed_mesh_agent,23.798
stubbed,stub_model,aegis_governed_mesh_agent,22.895
stubbed,stub_model,aegis_governed_mesh_agent,23.362
stubbed,stub_model,aegis_governed_mesh_agent,23.86
stubbed,stub_model,aegis_governed_mesh_agent,23.269
stubbed,stub_model,aegis_governed_mesh_agent,23.903
stubbed,stub_model,aegis_governed_mesh_agent,24.291
stubbed,stub_model,aegis_governed_mesh_agent,23.812
stubbed,stub_model,aegis_governed_mesh_agent,23.649
stubbed,stub_model,aegis_governed_mesh_agent,23.004
stubbed,stub_model,aegis_governed_mesh_agent,22.72
stubbed,stub_model,aegis_governed_mesh_agent,24.23
stubbed,stub_model,aegis_governed_mesh_agent,22.935
stubbed,stub_model,aegis_governed_mesh_agent,23.344
stubbed,stub_model,aegis_governed_mesh_agent,24.177
stubbed,stub_model,aegis_governed_mesh_agent,23.764
stubbed,stub_model,aegis_governed_mesh_agent,22.515
stubbed,stub_model,aegis_governed_mesh_agent,22.937
stubbed,stub_model,aegis_governed_mesh_agent,23.544
stubbed,stub_model,aegis_governed_mesh_agent,23.74
stubbed,stub_model,aegis_governed_mesh_agent,25.394
stubbed,stub_model,aegis_governed_mesh_agent,25.175
