run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,416.014
stubbed,stub_model,aegis_governed_mesh_agent,98.418
stubbed,stub_model,aegis_governed_mesh_agent,84.518
stubbed,stub_model,aegis_governed_mesh_agent,33.679
stubbed,stub_model,aegis_governed_mesh_agent,71.457
stubbed,stub_model,aegis_governed_mesh_agent,64.489
stubbed,stub_model,aegis_governed_mesh_agent,63.326
stubbed,stub_model,aegis_governed_mesh_agent,70.779
stubbed,stub_model,aegis_governed_mesh_agent,66.371
stubbed,stub_model,aegis_governed_mesh_agent,63.093
stubbed,stub_model,aegis_governed_mesh_agent,63.391
stubbed,stub_model,aegis_governed_mesh_agent,26.339
stubbed,stub_model,aegis_governed_mesh_agent,62.714
stubbed,stub_model,aegis_governed_mesh_agent,61.872
stubbed,stub_model,aegis_governed_mesh_agent,64.197
stubbed,stub_model,aegis_governed_mesh_agent,58.853
stubbed,stub_model,aegis_governed_mesh_agent,60.604
stubbed,stub_model,aegis_governed_mesh_agent,57.554
stubbed,stub_model,aegis_governed_mesh_agent,62.889
stubbed,stub_model,aegis_governed_mesh_agent,60.975
stubbed,stub_model,aegis_governed_mesh_agent,59.869
stubbed,stub_model,aegis_governed_mesh_agent,64.51
stubbed,stub_model,aegis_governed_mesh_agent,64.847
stubbed,stub_model,aegis_governed_mesh_agent,62.596
stubbed,stub_model,aegis_governed_mesh_agent,63.133
stubbed,stub_model,aegis_governed_mesh_agent,59.579
stubbed,stub_model,aegis_governed_mesh_agent,65.738
stubbed,stub_model,aegis_governed_mesh_agent,59.122
stubbed,stub_model,aegis_governed_mesh_agent,65.386
stubbed,stub_model,aegis_governed_mesh_agent,60.289
stubbed,stub_model,aegis_governed_mesh_agent,59.552
stubbed,stub_model,aegis_governed_mesh_agent,58.84
stubbed,stub_model,aegis_governed_mesh_agent,61.003
stubbed,stub_model,aegis_governed_mesh_agent,56.814
stubbed,stub_model,aegis_governed_mesh_agent,70.703
stubbed,stub_model,aegis_governed_mesh_agent,63.446
stubbed,stub_model,aegis_governed_mesh_agent,58.422
stubbed,stub_model,aegis_governed_mesh_agent,67.584
stubbed,stub_model,aegis_governed_mesh_agent,58.457
stubbed,stub_model,aegis_governed_mesh_agent,57.297
stubbed,stub_model,aegis_governed_mesh_agent,62.215
stubbed,stub_model,aegis_governed_mesh_agent,57.862
