run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,216.477
stubbed,stub_model,aegis_governed_mesh_agent,78.201
stubbed,stub_model,aegis_governed_mesh_agent,66.787
stubbed,stub_model,aegis_governed_mesh_agent,416.896
stubbed,stub_model,aegis_governed_mesh_agent,65.577
stubbed,stub_model,aegis_governed_mesh_agent,66.441
stubbed,stub_model,aegis_governed_mesh_agent,63.074
stubbed,stub_model,aegis_governed_mesh_agent,62.005
stubbed,stub_model,aegis_governed_mesh_agent,64.565
stubbed,stub_model,aegis_governed_mesh_agent,59.648
stubbed,stub_model,aegis_governed_mesh_agent,62.013
stubbed,stub_model,aegis_governed_mesh_agent,24.969
stubbed,stub_model,aegis_governed_mesh_agent,58.788
stubbed,stub_model,aegis_governed_mesh_agent,59.974
stubbed,stub_model,aegis_governed_mesh_agent,59.228
stubbed,stub_model,aegis_governed_mesh_agent,64.213
stubbed,stub_model,aegis_governed_mesh_agent,61.264
stubbed,stub_model,aegis_governed_mesh_agent,60.911
stubbed,stub_model,aegis_governed_mesh_agent,59.537
stubbed,stub_model,aegis_governed_mesh_agent,61.556
stubbed,stub_model,aegis_governed_mesh_agent,60.879
stubbed,stub_model,aegis_governed_mesh_agent,61.372
stubbed,stub_model,aegis_governed_mesh_agent,64.181
stubbed,stub_model,aegis_governed_mesh_agent,75.334
stubbed,stub_model,aegis_governed_mesh_agent,61.274
stubbed,stub_model,aegis_governed_mesh_agent,65.757
stubbed,stub_model,aegis_governed_mesh_agent,62.418
stubbed,stub_model,aegis_governed_mesh_agent,61.993
stubbed,stub_model,aegis_governed_mesh_agent,60.489
stubbed,stub_model,aegis_governed_mesh_agent,62.347
stubbed,stub_model,aegis_governed_mesh_agent,100.297
stubbed,stub_model,aegis_governed_mesh_agent,63.158
stubbed,stub_model,aegis_governed_mesh_agent,60.261
stubbed,stub_model,aegis_governed_mesh_agent,59.202
stubbed,stub_model,aegis_governed_mesh_agent,65.17
stubbed,stub_model,aegis_governed_mesh_agent,61.844
stubbed,stub_model,aegis_governed_mesh_agent,57.444
stubbed,stub_model,aegis_governed_mesh_agent,58.153
stubbed,stub_model,aegis_governed_mesh_agent,65.751
stubbed,stub_model,aegis_governed_mesh_agent,65.621
stubbed,stub_model,aegis_governed_mesh_agent,59.824
stubbed,stub_model,aegis_governed_mesh_agent,65.691
