run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,213.702
stubbed,stub_model,aegis_governed_mesh_agent,58.96
stubbed,stub_model,aegis_governed_mesh_agent,58.807
stubbed,stub_model,aegis_governed_mesh_agent,1050.546
stubbed,stub_model,aegis_governed_mesh_agent,58.116
stubbed,stub_model,aegis_governed_mesh_agent,60.628
stubbed,stub_model,aegis_governed_mesh_agent,59.199
stubbed,stub_model,aegis_governed_mesh_agent,75.125
stubbed,stub_model,aegis_governed_mesh_agent,64.674
stubbed,stub_model,aegis_governed_mesh_agent,57.076
stubbed,stub_model,aegis_governed_mesh_agent,64.48
stubbed,stub_model,aegis_governed_mesh_agent,1058.354
stubbed,stub_model,aegis_governed_mesh_agent,60.02
stubbed,stub_model,aegis_governed_mesh_agent,63.181
stubbed,stub_model,aegis_governed_mesh_agent,59.74
stubbed,stub_model,aegis_governed_mesh_agent,63.891
stubbed,stub_model,aegis_governed_mesh_agent,58.824
stubbed,stub_model,aegis_governed_mesh_agent,59.636
stubbed,stub_model,aegis_governed_mesh_agent,58.645
stubbed,stub_model,aegis_governed_mesh_agent,72.159
stubbed,stub_model,aegis_governed_mesh_agent,64.325
stubbed,stub_model,aegis_governed_mesh_agent,63.699
stubbed,stub_model,aegis_governed_mesh_agent,60.155
stubbed,stub_model,aegis_governed_mesh_agent,58.129
stubbed,stub_model,aegis_governed_mesh_agent,60.339
stubbed,stub_model,aegis_governed_mesh_agent,57.692
stubbed,stub_model,aegis_governed_mesh_agent,58.742
stubbed,stub_model,aegis_governed_mesh_agent,58.906
stubbed,stub_model,aegis_governed_mesh_agent,58.678
stubbed,stub_model,aegis_governed_mesh_agent,58.478
stubbed,stub_model,aegis_governed_mesh_agent,58.538
stubbed,stub_model,aegis_governed_mesh_agent,58.374
stubbed,stub_model,aegis_governed_mesh_agent,60.506
stubbed,stub_model,aegis_governed_mesh_agent,67.06
stubbed,stub_model,aegis_governed_mesh_agent,55.644
stubbed,stub_model,aegis_governed_mesh_agent,57.394
stubbed,stub_model,aegis_governed_mesh_agent,59.707
stubbed,stub_model,aegis_governed_mesh_agent,56.335
stubbed,stub_model,aegis_governed_mesh_agent,55.767
stubbed,stub_model,aegis_governed_mesh_agent,58.298
stubbed,stub_model,aegis_governed_mesh_agent,57.499
stubbed,stub_model,aegis_governed_mesh_agent,60.319
